usuario,genero,minutos_reproducidos
u38220,Comedia,100
u38221,Documental,254
u38222,Romance,102
u38223,Terror,399
u38224,Comedia,225
u38225,Documental,139
u38226,CienciaFiccion,92
u38227,Comedia,289
u38228,Comedia,403
u38229,CienciaFiccion,249
u38230,Accion,293
u38231,Terror,38
u38232,CienciaFiccion,138
u38233,Comedia,338
u38234,Comedia,271
u38235,Drama,274
u38236,CienciaFiccion,53
u38237,Documental,96
u38238,Terror,407
u38239,Animacion,61
u38240,Drama,90
u38241,Documental,415
u38242,CienciaFiccion,416
u38243,Accion,160
u38244,Animacion,104
u38245,Terror,39
u38246,Animacion,88
u38247,Terror,306
u38248,Animacion,60
u38249,Terror,384
u38250,Drama,20
u38251,Drama,332
u38252,Comedia,64
u38253,Accion,85
u38254,Terror,315
u38255,Accion,163
u38256,Terror,226
u38257,Documental,251
u38258,Romance,242
u38259,Drama,127
u38260,Animacion,322
u38261,Romance,399
u38262,Romance,494
u38263,Accion,134
u38264,Terror,22
u38265,Comedia,86
u38266,Documental,220
u38267,CienciaFiccion,3
u38268,Comedia,384
u38269,Terror,250
u38270,Terror,174
u38271,Terror,90
u38272,CienciaFiccion,103
u38273,Romance,365
u38274,Romance,61
u38275,Terror,125
u38276,Animacion,434
u38277,CienciaFiccion,130
u38278,Comedia,351
u38279,Drama,41
u38280,Comedia,246
u38281,Romance,25
u38282,Documental,112
u38283,Accion,410
u38284,CienciaFiccion,42
u38285,Animacion,92
u38286,CienciaFiccion,273
u38287,Drama,24
u38288,Accion,331
u38289,Romance,155
u38290,Animacion,100
u38291,Comedia,69
u38292,Drama,237
u38293,Animacion,107
u38294,Terror,372
u38295,Documental,92
u38296,Drama,433
u38297,CienciaFiccion,466
u38298,Romance,227
u38299,CienciaFiccion,262
u38300,CienciaFiccion,275
u38301,Documental,216
u38302,Documental,215
u38303,CienciaFiccion,435
u38304,CienciaFiccion,67
u38305,Animacion,401
u38306,CienciaFiccion,113
u38307,Animacion,78
u38308,Documental,162
u38309,Accion,221
u38310,Animacion,348
u38311,Animacion,151
u38312,Romance,476
u38313,Documental,349
u38314,Drama,409
u38315,Accion,168
u38316,Animacion,488
u38317,Animacion,325
u38318,Documental,272
u38319,Accion,274
u38320,CienciaFiccion,343
u38321,Comedia,23
u38322,Documental,446
u38323,Terror,433
u38324,Accion,149
u38325,Terror,191
u38326,Animacion,203
u38327,Romance,438
u38328,Comedia,378
u38329,Animacion,229
u38330,CienciaFiccion,218
u38331,CienciaFiccion,443
u38332,Romance,68
u38333,Romance,290
u38334,Accion,383
u38335,Romance,247
u38336,CienciaFiccion,361
u38337,CienciaFiccion,500
u38338,Terror,406
u38339,Terror,155
u38340,Comedia,362
u38341,Drama,195
u38342,Documental,287
u38343,Comedia,415
u38344,Comedia,176
u38345,Terror,461
u38346,Romance,432
u38347,Documental,427
u38348,Animacion,317
u38349,Accion,423
u38350,CienciaFiccion,234
u38351,CienciaFiccion,41
u38352,Terror,372
u38353,Documental,475
u38354,Documental,198
u38355,Comedia,329
u38356,Terror,434
u38357,Romance,320
u38358,Comedia,322
u38359,Drama,255
u38360,Documental,391
u38361,Comedia,412
u38362,Drama,337
u38363,Romance,44
u38364,Animacion,314
u38365,Terror,360
u38366,Drama,209
u38367,Documental,314
u38368,Comedia,144
u38369,Romance,253
u38370,CienciaFiccion,243
u38371,Drama,103
u38372,Comedia,324
u38373,Comedia,299
u38374,Drama,243
u38375,Documental,182
u38376,Terror,58
u38377,CienciaFiccion,123
u38378,Documental,219
u38379,Comedia,3
u38380,CienciaFiccion,190
u38381,Terror,128
u38382,Terror,236
u38383,Documental,254
u38384,CienciaFiccion,43
u38385,CienciaFiccion,321
u38386,Romance,159
u38387,Drama,278
u38388,Romance,284
u38389,Accion,492
u38390,Comedia,256
u38391,Terror,281
u38392,Animacion,222
u38393,Animacion,299
u38394,Accion,380
u38395,CienciaFiccion,57
u38396,Romance,484
u38397,Romance,372
u38398,Accion,485
u38399,Documental,269
u38400,Romance,425
u38401,Animacion,48
u38402,Accion,111
u38403,Accion,38
u38404,CienciaFiccion,198
u38405,Drama,391
u38406,CienciaFiccion,451
u38407,Comedia,10
u38408,Romance,467
u38409,Documental,3
u38410,Terror,215
u38411,Animacion,187
u38412,Accion,131
u38413,Terror,106
u38414,Documental,348
u38415,Drama,175
u38416,Terror,79
u38417,Documental,120
u38418,Documental,108
u38419,Terror,401
u38420,Romance,321
u38421,Documental,348
u38422,Documental,298
u38423,Documental,388
u38424,CienciaFiccion,458
u38425,Accion,92
u38426,Documental,244
u38427,Comedia,10
u38428,Terror,292
u38429,Comedia,209
u38430,Drama,96
u38431,Terror,325
u38432,Drama,228
u38433,Animacion,302
u38434,Accion,373
u38435,CienciaFiccion,152
u38436,Drama,116
u38437,Documental,396
u38438,Romance,461
u38439,Romance,289
u38440,Romance,401
u38441,Romance,185
u38442,Animacion,302
u38443,Drama,340
u38444,Terror,211
u38445,Accion,444
u38446,Documental,259
u38447,Comedia,397
u38448,Accion,240
u38449,Documental,427
u38450,Documental,324
u38451,Terror,216
u38452,Terror,224
u38453,Terror,129
u38454,Terror,440
u38455,Romance,304
u38456,CienciaFiccion,64
u38457,Drama,25
u38458,Documental,43
u38459,Drama,280
u38460,Romance,295
u38461,Comedia,483
u38462,Animacion,474
u38463,CienciaFiccion,422
u38464,Documental,268
u38465,Comedia,196
u38466,Terror,288
u38467,Documental,142
u38468,Accion,191
u38469,Accion,336
u38470,Accion,356
u38471,CienciaFiccion,365
u38472,Drama,262
u38473,Documental,177
u38474,Accion,141
u38475,Accion,498
u38476,Drama,35
u38477,Drama,322
u38478,Terror,19
u38479,Romance,256
u38480,Comedia,108
u38481,Animacion,94
u38482,Drama,14
u38483,Comedia,263
u38484,Romance,461
u38485,Romance,321
u38486,Comedia,430
u38487,Terror,426
u38488,Comedia,200
u38489,CienciaFiccion,7
u38490,Comedia,300
u38491,Romance,370
u38492,Romance,193
u38493,Accion,239
u38494,Terror,89
u38495,Terror,223
u38496,Accion,308
u38497,Animacion,7
u38498,Animacion,211
u38499,Accion,434
u38500,CienciaFiccion,341
u38501,Terror,303
u38502,Romance,272
u38503,Accion,354
u38504,Accion,298
u38505,Romance,330
u38506,Animacion,190
u38507,Documental,484
u38508,Animacion,49
u38509,Romance,370
u38510,CienciaFiccion,50
u38511,Accion,203
u38512,CienciaFiccion,11
u38513,Drama,165
u38514,Accion,488
u38515,Comedia,48
u38516,Accion,113
u38517,Documental,454
u38518,Romance,469
u38519,Terror,151
u38520,Documental,93
u38521,Terror,300
u38522,Romance,377
u38523,Drama,472
u38524,Accion,458
u38525,CienciaFiccion,467
u38526,Accion,132
u38527,Drama,242
u38528,Romance,373
u38529,Drama,156
u38530,Drama,499
u38531,Romance,317
u38532,Comedia,269
u38533,Accion,236
u38534,Comedia,364
u38535,Comedia,42
u38536,Documental,328
u38537,Terror,198
u38538,Drama,138
u38539,Accion,133
u38540,Animacion,158
u38541,Comedia,121
u38542,CienciaFiccion,318
u38543,Documental,192
u38544,Romance,17
u38545,Accion,430
u38546,Documental,31
u38547,Terror,479
u38548,Animacion,67
u38549,Documental,12
u38550,Documental,171
u38551,Documental,142
u38552,CienciaFiccion,411
u38553,CienciaFiccion,484
u38554,Romance,224
u38555,Documental,403
u38556,Documental,286
u38557,Accion,392
u38558,Romance,56
u38559,Documental,150
u38560,Terror,463
u38561,Terror,428
u38562,Romance,136
u38563,Documental,56
u38564,Terror,375
u38565,Documental,187
u38566,CienciaFiccion,417
u38567,Terror,284
u38568,Drama,377
u38569,Romance,69
u38570,CienciaFiccion,475
u38571,Terror,242
u38572,Comedia,212
u38573,CienciaFiccion,314
u38574,Animacion,27
u38575,Romance,144
u38576,Terror,33
u38577,CienciaFiccion,223
u38578,Documental,401
u38579,Drama,404
u38580,Romance,304
u38581,Drama,287
u38582,Drama,469
u38583,Terror,400
u38584,Romance,467
u38585,Romance,178
u38586,Animacion,240
u38587,Accion,58
u38588,Comedia,272
u38589,Animacion,66
u38590,Comedia,2
u38591,CienciaFiccion,104
u38592,Comedia,437
u38593,Accion,144
u38594,Accion,340
u38595,Comedia,119
u38596,Comedia,495
u38597,Drama,264
u38598,Accion,147
u38599,Romance,112
u38600,Romance,165
u38601,Documental,314
u38602,Animacion,173
u38603,Animacion,400
u38604,CienciaFiccion,210
u38605,Drama,371
u38606,Terror,88
u38607,Terror,488
u38608,Romance,409
u38609,Terror,414
u38610,CienciaFiccion,457
u38611,Documental,233
u38612,Romance,297
u38613,Romance,268
u38614,Drama,335
u38615,CienciaFiccion,240
u38616,Documental,234
u38617,Terror,344
u38618,Drama,205
u38619,Accion,330
u38620,Terror,74
u38621,Comedia,195
u38622,Comedia,129
u38623,Accion,176
u38624,Accion,70
u38625,Accion,28
u38626,CienciaFiccion,163
u38627,Documental,450
u38628,CienciaFiccion,287
u38629,Animacion,255
u38630,Terror,333
u38631,CienciaFiccion,427
u38632,Terror,272
u38633,Documental,234
u38634,Terror,305
u38635,Documental,365
u38636,Drama,426
u38637,Accion,33
u38638,CienciaFiccion,279
u38639,Romance,188
u38640,Animacion,257
u38641,Accion,351
u38642,Documental,35
u38643,CienciaFiccion,478
u38644,CienciaFiccion,285
u38645,Romance,127
u38646,Documental,290
u38647,Terror,67
u38648,CienciaFiccion,58
u38649,Comedia,321
u38650,CienciaFiccion,137
u38651,Drama,401
u38652,Documental,277
u38653,Comedia,307
u38654,Romance,255
u38655,Drama,133
u38656,Accion,272
u38657,Animacion,140
u38658,Accion,94
u38659,Romance,176
u38660,Animacion,341
u38661,Documental,313
u38662,Animacion,277
u38663,Romance,286
u38664,Comedia,151
u38665,Terror,9
u38666,Comedia,53
u38667,Comedia,275
u38668,Drama,467
u38669,Terror,417
u38670,Drama,182
u38671,Drama,11
u38672,Animacion,427
u38673,Terror,29
u38674,Romance,149
u38675,Romance,392
u38676,Documental,226
u38677,Accion,448
u38678,Comedia,215
u38679,Romance,373
u38680,Accion,97
u38681,Terror,50
u38682,Romance,423
u38683,Documental,304
u38684,Documental,120
u38685,Animacion,436
u38686,Accion,351
u38687,Romance,418
u38688,Documental,172
u38689,Comedia,176
u38690,Comedia,189
u38691,Terror,431
u38692,Comedia,318
u38693,CienciaFiccion,78
u38694,Comedia,148
u38695,Accion,300
u38696,Documental,193
u38697,Documental,332
u38698,Romance,99
u38699,Comedia,452
u38700,Romance,161
u38701,Romance,33
u38702,Terror,112
u38703,Animacion,130
u38704,CienciaFiccion,149
u38705,CienciaFiccion,103
u38706,Romance,289
u38707,Terror,106
u38708,Terror,188
u38709,Terror,190
u38710,Accion,272
u38711,Documental,491
u38712,Animacion,439
u38713,Comedia,482
u38714,Drama,463
u38715,Drama,433
u38716,Drama,161
u38717,Terror,189
u38718,Accion,262
u38719,Comedia,298
u38720,Drama,33
u38721,Documental,246
u38722,Terror,107
u38723,Documental,499
u38724,Romance,429
u38725,Terror,126
u38726,Comedia,378
u38727,Romance,297
u38728,Comedia,135
u38729,Documental,139
u38730,Drama,85
u38731,Romance,478
u38732,Romance,430
u38733,Terror,367
u38734,Animacion,46
u38735,Animacion,418
u38736,Accion,446
u38737,Comedia,494
u38738,Romance,70
u38739,Animacion,423
u38740,Comedia,5
u38741,Comedia,88
u38742,Romance,359
u38743,Terror,241
u38744,Animacion,65
u38745,Documental,142
u38746,Comedia,111
u38747,Documental,297
u38748,Comedia,403
u38749,Drama,282
u38750,Romance,373
u38751,CienciaFiccion,18
u38752,Animacion,260
u38753,Accion,420
u38754,Terror,216
u38755,Terror,224
u38756,Romance,425
u38757,Terror,67
u38758,Comedia,363
u38759,Romance,25
u38760,CienciaFiccion,391
u38761,Animacion,276
u38762,Drama,131
u38763,Terror,277
u38764,Documental,221
u38765,Animacion,420
u38766,Animacion,388
u38767,Accion,242
u38768,Drama,451
u38769,Drama,324
u38770,Documental,445
u38771,Accion,285
u38772,Drama,479
u38773,Drama,125
u38774,Documental,266
u38775,CienciaFiccion,278
u38776,Animacion,263
u38777,CienciaFiccion,36
u38778,Romance,261
u38779,Terror,190
u38780,Drama,460
u38781,Animacion,348
u38782,Documental,326
u38783,Drama,299
u38784,Terror,266
u38785,CienciaFiccion,181
u38786,Romance,205
u38787,Romance,349
u38788,Documental,461
u38789,Animacion,280
u38790,Drama,36
u38791,Accion,293
u38792,Documental,426
u38793,Animacion,190
u38794,Animacion,386
u38795,Animacion,203
u38796,CienciaFiccion,362
u38797,Comedia,404
u38798,CienciaFiccion,16
u38799,Comedia,286
u38800,Documental,135
u38801,Accion,227
u38802,Animacion,131
u38803,Animacion,184
u38804,Romance,27
u38805,Animacion,216
u38806,Animacion,469
u38807,Drama,159
u38808,Drama,351
u38809,Documental,238
u38810,Romance,70
u38811,Documental,333
u38812,Terror,122
u38813,Drama,489
u38814,Terror,420
u38815,Comedia,339
u38816,Accion,335
u38817,Romance,410
u38818,Terror,28
u38819,Documental,61
u38820,Terror,435
u38821,Terror,373
u38822,Accion,105
u38823,Accion,296
u38824,Animacion,150
u38825,Animacion,74
u38826,Comedia,218
u38827,Drama,16
u38828,Romance,445
u38829,Animacion,98
u38830,Accion,23
u38831,Drama,206
u38832,Animacion,492
u38833,Terror,113
u38834,Documental,217
u38835,Romance,164
u38836,Accion,323
u38837,Accion,17
u38838,Documental,78
u38839,Terror,286
u38840,Terror,380
u38841,Romance,406
u38842,Documental,71
u38843,Drama,200
u38844,Romance,110
u38845,Romance,353
u38846,Animacion,471
u38847,Romance,303
u38848,Drama,281
u38849,Comedia,384
u38850,Romance,49
u38851,Romance,310
u38852,Accion,485
u38853,Drama,372
u38854,Accion,498
u38855,Documental,196
u38856,Accion,94
u38857,Drama,195
u38858,Documental,45
u38859,Animacion,164
u38860,Documental,337
u38861,Drama,53
u38862,CienciaFiccion,1
u38863,CienciaFiccion,42
u38864,Animacion,321
u38865,Romance,17
u38866,CienciaFiccion,346
u38867,Drama,452
u38868,Accion,302
u38869,Comedia,424
u38870,Drama,239
u38871,Terror,246
u38872,Romance,50
u38873,Comedia,345
u38874,Terror,51
u38875,Comedia,157
u38876,Romance,18
u38877,Documental,45
u38878,Comedia,461
u38879,Comedia,191
u38880,CienciaFiccion,310
u38881,Comedia,252
u38882,Romance,153
u38883,Romance,196
u38884,Terror,238
u38885,Animacion,279
u38886,Animacion,121
u38887,Romance,149
u38888,Romance,132
u38889,CienciaFiccion,367
u38890,Romance,94
u38891,Documental,358
u38892,Comedia,250
u38893,Comedia,422
u38894,Romance,481
u38895,Documental,409
u38896,Comedia,46
u38897,Animacion,266
u38898,Drama,267
u38899,Animacion,498
u38900,Comedia,153
u38901,Animacion,41
u38902,Accion,198
u38903,Terror,39
u38904,Accion,283
u38905,Documental,83
u38906,Accion,10
u38907,Documental,344
u38908,Drama,240
u38909,Accion,383
u38910,CienciaFiccion,407
u38911,Drama,13
u38912,Comedia,496
u38913,Accion,37
u38914,Drama,460
u38915,CienciaFiccion,373
u38916,Animacion,439
u38917,Accion,490
u38918,Accion,446
u38919,Terror,95
u38920,Documental,311
u38921,Terror,371
u38922,Romance,392
u38923,Romance,84
u38924,Romance,499
u38925,Documental,118
u38926,Terror,352
u38927,Comedia,50
u38928,Accion,291
u38929,Comedia,226
u38930,Accion,449
u38931,Accion,221
u38932,Drama,312
u38933,CienciaFiccion,38
u38934,Romance,240
u38935,Drama,131
u38936,Romance,137
u38937,Animacion,17
u38938,Animacion,361
u38939,Romance,225
u38940,Comedia,469
u38941,Comedia,461
u38942,Accion,371
u38943,Terror,1
u38944,Accion,275
u38945,Romance,465
u38946,Comedia,450
u38947,Accion,428
u38948,Terror,176
u38949,Romance,2
u38950,Comedia,174
u38951,Accion,346
u38952,Documental,79
u38953,Documental,255
u38954,Terror,392
u38955,Animacion,338
u38956,Romance,170
u38957,Drama,234
u38958,Comedia,72
u38959,Comedia,424
u38960,Animacion,228
u38961,Animacion,256
u38962,Drama,46
u38963,Terror,148
u38964,Terror,303
u38965,Terror,175
u38966,Comedia,69
u38967,Animacion,53
u38968,Animacion,484
u38969,Drama,399
u38970,Documental,25
u38971,Documental,206
u38972,Drama,5
u38973,Drama,351
u38974,Terror,17
u38975,Animacion,193
u38976,Animacion,314
u38977,Terror,475
u38978,Documental,63
u38979,CienciaFiccion,332
u38980,Accion,350
u38981,Comedia,367
u38982,Terror,109
u38983,CienciaFiccion,97
u38984,Comedia,332
u38985,CienciaFiccion,441
u38986,Animacion,60
u38987,Accion,375
u38988,CienciaFiccion,413
u38989,Terror,489
u38990,Animacion,411
u38991,Comedia,489
u38992,Terror,171
u38993,Accion,140
u38994,CienciaFiccion,226
u38995,Documental,499
u38996,CienciaFiccion,39
u38997,Comedia,456
u38998,Drama,368
u38999,Documental,66
u39000,Documental,269
u39001,Comedia,411
u39002,Animacion,395
u39003,Comedia,70
u39004,Comedia,333
u39005,Animacion,40
u39006,Documental,312
u39007,Romance,151
u39008,Drama,417
u39009,Comedia,325
u39010,CienciaFiccion,171
u39011,Accion,317
u39012,Terror,68
u39013,Terror,278
u39014,Romance,78
u39015,Romance,163
u39016,Documental,461
u39017,Drama,258
u39018,Drama,337
u39019,Documental,269
u39020,Drama,382
u39021,Drama,424
u39022,CienciaFiccion,283
u39023,Comedia,390
u39024,Documental,407
u39025,Animacion,395
u39026,Documental,58
u39027,Comedia,12
u39028,CienciaFiccion,332
u39029,Accion,107
u39030,CienciaFiccion,220
u39031,Comedia,95
u39032,Comedia,437
u39033,Drama,443
u39034,Documental,332
u39035,Drama,495
u39036,Accion,300
u39037,Terror,299
u39038,Romance,145
u39039,Documental,391
u39040,Animacion,302
u39041,Documental,105
u39042,Drama,469
u39043,CienciaFiccion,60
u39044,Terror,379
u39045,Drama,30
u39046,Terror,161
u39047,Drama,357
u39048,CienciaFiccion,365
u39049,Drama,194
u39050,Drama,119
u39051,Romance,402
u39052,Animacion,414
u39053,Drama,116
u39054,Drama,92
u39055,Romance,226
u39056,CienciaFiccion,242
u39057,Accion,40
u39058,Accion,149
u39059,Comedia,79
u39060,CienciaFiccion,47
u39061,Animacion,353
u39062,Terror,137
u39063,Drama,33
u39064,Drama,82
u39065,Drama,75
u39066,Documental,357
u39067,Romance,294
u39068,Animacion,100
u39069,Documental,53
u39070,Terror,480
u39071,Comedia,77
u39072,Drama,466
u39073,Romance,404
u39074,Documental,11
u39075,Romance,441
u39076,Accion,455
u39077,Accion,273
u39078,Documental,77
u39079,Terror,320
u39080,CienciaFiccion,237
u39081,Drama,254
u39082,Drama,320
u39083,Animacion,498
u39084,Romance,204
u39085,Comedia,213
u39086,Terror,95
u39087,Drama,229
u39088,Animacion,438
u39089,CienciaFiccion,406
u39090,CienciaFiccion,305
u39091,Romance,123
u39092,Romance,265
u39093,Documental,322
u39094,Accion,333
u39095,Comedia,482
u39096,CienciaFiccion,85
u39097,Romance,291
u39098,Accion,252
u39099,Animacion,255
u39100,Documental,446
u39101,Documental,394
u39102,Accion,40
u39103,Documental,24
u39104,Animacion,309
u39105,Terror,280
u39106,CienciaFiccion,288
u39107,Terror,278
u39108,Drama,439
u39109,Romance,163
u39110,Romance,286
u39111,Romance,389
u39112,CienciaFiccion,132
u39113,Documental,460
u39114,Accion,276
u39115,Accion,237
u39116,Romance,171
u39117,Documental,91
u39118,Terror,272
u39119,Terror,278
u39120,Romance,156
u39121,Terror,379
u39122,Documental,81
u39123,Romance,303
u39124,Drama,31
u39125,CienciaFiccion,363
u39126,Terror,285
u39127,Drama,336
u39128,Comedia,364
u39129,Comedia,270
u39130,Comedia,148
u39131,Drama,369
u39132,Accion,287
u39133,Accion,463
u39134,CienciaFiccion,309
u39135,Comedia,14
u39136,Drama,190
u39137,Accion,42
u39138,Accion,35
u39139,Romance,453
u39140,Accion,444
u39141,Drama,249
u39142,Documental,446
u39143,Romance,49
u39144,Comedia,64
u39145,Terror,286
u39146,Accion,164
u39147,Terror,338
u39148,Romance,79
u39149,Terror,403
u39150,Comedia,87
u39151,Terror,100
u39152,Drama,204
u39153,Comedia,104
u39154,Terror,70
u39155,Terror,147
u39156,CienciaFiccion,340
u39157,Comedia,456
u39158,Drama,157
u39159,Accion,258
u39160,Romance,225
u39161,Comedia,340
u39162,Accion,199
u39163,Accion,338
u39164,Comedia,209
u39165,Drama,262
u39166,Animacion,229
u39167,Animacion,424
u39168,CienciaFiccion,59
u39169,Animacion,373
u39170,Terror,310
u39171,Drama,310
u39172,Romance,166
u39173,Drama,74
u39174,Comedia,480
u39175,Drama,259
u39176,CienciaFiccion,183
u39177,Terror,253
u39178,Romance,193
u39179,Documental,2
u39180,Drama,28
u39181,Romance,317
u39182,Accion,400
u39183,Comedia,270
u39184,Comedia,173
u39185,Accion,203
u39186,Documental,57
u39187,Comedia,414
u39188,Romance,394
u39189,Documental,477
u39190,Comedia,496
u39191,Comedia,26
u39192,Animacion,169
u39193,CienciaFiccion,478
u39194,Romance,124
u39195,Drama,56
u39196,CienciaFiccion,229
u39197,Terror,85
u39198,Drama,28
u39199,Accion,150
u39200,Documental,41
u39201,CienciaFiccion,33
u39202,Terror,67
u39203,CienciaFiccion,99
u39204,Drama,337
u39205,Accion,62
u39206,CienciaFiccion,111
u39207,Animacion,378
u39208,CienciaFiccion,261
u39209,Terror,170
u39210,Terror,220
u39211,Drama,195
u39212,Animacion,281
u39213,Documental,263
u39214,Drama,341
u39215,Terror,337
u39216,Romance,312
u39217,Drama,385
u39218,Animacion,221
u39219,Terror,395
u39220,Accion,455
u39221,Accion,258
u39222,Romance,400
u39223,Comedia,287
u39224,Romance,227
u39225,Comedia,357
u39226,Drama,171
u39227,CienciaFiccion,226
u39228,Comedia,85
u39229,Animacion,237
u39230,CienciaFiccion,161
u39231,CienciaFiccion,153
u39232,CienciaFiccion,344
u39233,CienciaFiccion,77
u39234,CienciaFiccion,298
u39235,Comedia,29
u39236,Romance,102
u39237,Romance,116
u39238,CienciaFiccion,386
u39239,Terror,270
u39240,Accion,63
u39241,Documental,224
u39242,Romance,103
u39243,Animacion,381
u39244,Accion,185
u39245,Accion,13
u39246,Drama,165
u39247,Comedia,117
u39248,Accion,486
u39249,Drama,183
u39250,Accion,499
u39251,Romance,312
u39252,CienciaFiccion,32
u39253,CienciaFiccion,222
u39254,CienciaFiccion,407
u39255,Accion,110
u39256,Drama,211
u39257,Animacion,366
u39258,Romance,103
u39259,Documental,270
u39260,CienciaFiccion,51
u39261,Comedia,101
u39262,Accion,385
u39263,Drama,278
u39264,Animacion,281
u39265,Drama,21
u39266,Documental,250
u39267,Terror,347
u39268,Romance,309
u39269,Drama,2
u39270,CienciaFiccion,72
u39271,Romance,227
u39272,Terror,134
u39273,Terror,93
u39274,Accion,416
u39275,Terror,293
u39276,CienciaFiccion,178
u39277,Accion,497
u39278,Terror,43
u39279,CienciaFiccion,33
u39280,CienciaFiccion,481
u39281,Documental,476
u39282,CienciaFiccion,325
u39283,Animacion,440
u39284,Accion,144
u39285,CienciaFiccion,400
u39286,Romance,65
u39287,Accion,102
u39288,Romance,307
u39289,Documental,191
u39290,Comedia,185
u39291,Romance,378
u39292,Romance,136
u39293,Accion,350
u39294,Comedia,355
u39295,Accion,424
u39296,Accion,223
u39297,Documental,399
u39298,Documental,474
u39299,Documental,397
u39300,Romance,488
u39301,Drama,54
u39302,Accion,293
u39303,Drama,76
u39304,CienciaFiccion,63
u39305,Animacion,76
u39306,Accion,463
u39307,Romance,398
u39308,Comedia,358
u39309,Animacion,46
u39310,CienciaFiccion,335
u39311,CienciaFiccion,158
u39312,Documental,182
u39313,Romance,52
u39314,CienciaFiccion,93
u39315,Drama,317
u39316,Animacion,341
u39317,Documental,242
u39318,Documental,159
u39319,CienciaFiccion,336
u39320,Animacion,93
u39321,Romance,415
u39322,Animacion,403
u39323,Drama,252
u39324,CienciaFiccion,486
u39325,Comedia,461
u39326,CienciaFiccion,42
u39327,Animacion,297
u39328,Terror,178
u39329,Drama,29
u39330,Romance,40
u39331,CienciaFiccion,253
u39332,Animacion,449
u39333,Drama,51
u39334,CienciaFiccion,454
u39335,Comedia,9
u39336,CienciaFiccion,341
u39337,Drama,52
u39338,Romance,384
u39339,Animacion,88
u39340,CienciaFiccion,87
u39341,Documental,112
u39342,Comedia,80
u39343,Documental,204
u39344,Accion,299
u39345,Documental,1
u39346,Accion,102
u39347,Romance,468
u39348,Accion,57
u39349,Animacion,463
u39350,Accion,299
u39351,CienciaFiccion,6
u39352,Accion,109
u39353,Animacion,196
u39354,Animacion,389
u39355,Drama,472
u39356,Drama,190
u39357,Drama,208
u39358,Documental,441
u39359,Animacion,122
u39360,Comedia,430
u39361,Terror,378
u39362,Terror,74
u39363,Animacion,368
u39364,Drama,439
u39365,Accion,496
u39366,Animacion,299
u39367,Comedia,47
u39368,Comedia,108
u39369,Animacion,431
u39370,Animacion,18
u39371,Terror,480
u39372,Accion,460
u39373,Drama,305
u39374,Romance,28
u39375,Accion,111
u39376,Animacion,112
u39377,Documental,352
u39378,Comedia,490
u39379,CienciaFiccion,348
u39380,Documental,105
u39381,Accion,308
u39382,Animacion,362
u39383,Romance,102
u39384,Drama,75
u39385,Terror,269
u39386,Romance,432
u39387,Drama,365
u39388,Accion,312
u39389,Comedia,119
u39390,CienciaFiccion,494
u39391,Accion,3
u39392,Drama,116
u39393,Romance,228
u39394,Drama,179
u39395,Romance,4
u39396,Documental,241
u39397,Romance,411
u39398,Comedia,164
u39399,Documental,386
u39400,Drama,311
u39401,Terror,209
u39402,CienciaFiccion,133
u39403,Accion,286
u39404,CienciaFiccion,492
u39405,Drama,78
u39406,Terror,311
u39407,Comedia,430
u39408,Animacion,417
u39409,Drama,417
u39410,Accion,12
u39411,Terror,406
u39412,Romance,311
u39413,CienciaFiccion,217
u39414,Animacion,280
u39415,Animacion,359
u39416,Terror,8
u39417,CienciaFiccion,37
u39418,Comedia,120
u39419,Accion,7
u39420,Romance,359
u39421,Drama,42
u39422,Accion,369
u39423,Drama,480
u39424,Terror,149
u39425,Accion,68
u39426,Romance,462
u39427,Romance,112
u39428,Drama,242
u39429,Comedia,192
u39430,Animacion,298
u39431,Documental,396
u39432,Drama,403
u39433,Drama,493
u39434,Drama,338
u39435,Drama,55
u39436,Documental,34
u39437,Terror,439
u39438,Terror,90
u39439,Comedia,183
u39440,Accion,421
u39441,CienciaFiccion,146
u39442,Comedia,219
u39443,Animacion,482
u39444,Terror,444
u39445,CienciaFiccion,25
u39446,Terror,315
u39447,Romance,413
u39448,Animacion,55
u39449,CienciaFiccion,271
u39450,Documental,459
u39451,Documental,115
u39452,Romance,23
u39453,CienciaFiccion,254
u39454,CienciaFiccion,324
u39455,Terror,273
u39456,Romance,136
u39457,Accion,490
u39458,Comedia,479
u39459,CienciaFiccion,75
u39460,Accion,423
u39461,Documental,47
u39462,Terror,211
u39463,Accion,310
u39464,CienciaFiccion,277
u39465,Terror,384
u39466,Romance,154
u39467,Drama,401
u39468,Drama,293
u39469,Drama,297
u39470,Romance,79
u39471,Accion,442
u39472,CienciaFiccion,40
u39473,Drama,326
u39474,Documental,152
u39475,Drama,221
u39476,Romance,182
u39477,Comedia,460
u39478,Documental,246
u39479,Animacion,236
u39480,Animacion,327
u39481,Terror,476
u39482,Accion,1
u39483,Romance,263
u39484,Drama,181
u39485,Animacion,439
u39486,Documental,39
u39487,Accion,255
u39488,Comedia,174
u39489,Romance,119
u39490,CienciaFiccion,291
u39491,Animacion,397
u39492,CienciaFiccion,18
u39493,Romance,266
u39494,Romance,50
u39495,Documental,188
u39496,Animacion,497
u39497,Romance,43
u39498,CienciaFiccion,482
u39499,Accion,148
u39500,Terror,4
u39501,Terror,394
u39502,Drama,489
u39503,Comedia,267
u39504,Documental,406
u39505,Animacion,433
u39506,Documental,292
u39507,Documental,12
u39508,Romance,343
u39509,Accion,276
